datetime,tempF,humidity,tempC,year,month,day,hour,minute,moisturecontent
2020-03-20T06:26:00Z,68.54,61.3,20.300000000000004,2020,3,20,6,26,8.821381473112755
2020-03-20T08:56:00Z,69.26,60.5,20.700000000000003,2020,3,20,8,56,8.91144378372949
2020-03-20T11:26:00Z,76.46,48.6,24.7,2020,3,20,11,26,9.000762817493268
2020-03-20T13:56:00Z,82.4,41.9,28.000000000000004,2020,3,20,13,56,9.32444746761237
2020-03-20T16:26:00Z,87.08,38.5,30.6,2020,3,20,16,26,9.869988921872864
2020-03-20T18:56:00Z,89.96,35.8,32.199999999999996,2020,3,20,18,56,9.99899541857834
2020-03-20T21:26:00Z,76.82,53.7,24.9,2020,3,20,21,26,10.057948390950878
2020-03-20T23:56:00Z,80.24,49.7,26.799999999999997,2020,3,20,23,56,10.351248929812702
2020-03-21T02:26:00Z,79.16,50.6,26.2,2020,3,21,2,26,10.192980149175082
2020-03-21T04:56:00Z,79.16,50.8,26.2,2020,3,21,4,56,10.233268608262726
2020-03-21T07:26:00Z,77.18,50.6,25.100000000000005,2020,3,21,7,26,9.584515587194636
2020-03-21T09:56:00Z,76.1,51.1,24.499999999999996,2020,3,21,9,56,9.357596786843349
2020-03-21T12:26:00Z,76.1,51.8,24.499999999999996,2020,3,21,12,26,9.485783044197364
2020-03-21T14:56:00Z,77.36,52.2,25.2,2020,3,21,14,56,9.94327843742648
2020-03-21T17:26:00Z,79.16,52.6,26.2,2020,3,21,17,26,10.595864740051566
2020-03-21T19:56:00Z,81.68,51.3,27.600000000000005,2020,3,21,19,56,11.167727882808306
2020-03-21T22:26:00Z,80.6,50.4,26.999999999999996,2020,3,21,22,26,10.61403940069858
2020-03-22T02:11:00Z,78.62,45.9,25.900000000000002,2020,3,22,2,11,9.092754475606116
2020-03-22T04:41:00Z,74.84,48.8,23.800000000000004,2020,3,22,4,41,8.589242386322667
2020-03-22T07:11:00Z,73.94,48.5,23.3,2020,3,22,7,11,8.297129918929933
2020-03-22T09:41:00Z,71.96,49.6,22.199999999999996,2020,3,22,9,41,7.967665517733669
2020-03-22T12:11:00Z,71.24,49,21.799999999999997,2020,3,22,12,11,7.6921323748815
2020-03-22T14:41:00Z,71.06,48.8,21.700000000000003,2020,3,22,14,41,7.6166838890042845
2020-03-22T17:11:00Z,71.06,48.8,21.700000000000003,2020,3,22,17,11,7.6166838890042845
2020-03-22T19:41:00Z,70.34,48.8,21.300000000000004,2020,3,22,19,41,7.44265923118968
2020-03-22T22:11:00Z,69.98,50,21.1,2020,3,22,22,11,7.537852808362568
2020-03-23T00:41:00Z,69.26,50.3,20.700000000000003,2020,3,23,0,41,7.4090185507701385
2020-03-23T03:11:00Z,68.18,50.3,20.100000000000005,2020,3,23,3,11,7.154411692870657
2020-03-23T05:41:00Z,67.28,50.1,19.6,2020,3,23,5,41,6.920434173815332
2020-03-23T08:11:00Z,66.74,50.5,19.299999999999997,2020,3,23,8,11,6.853884821866984
2020-03-23T10:41:00Z,66.74,50.4,19.299999999999997,2020,3,23,10,41,6.840312772714774
2020-03-23T13:11:00Z,66.56,50.1,19.200000000000003,2020,3,23,13,11,6.759725684450598
2020-03-23T15:41:00Z,66.74,50.4,19.299999999999997,2020,3,23,15,41,6.840312772714774
2020-03-23T18:11:00Z,66.74,51.1,19.299999999999997,2020,3,23,18,11,6.935317116780256
2020-03-23T20:41:00Z,66.56,51.3,19.200000000000003,2020,3,23,20,41,6.921635281682949
2020-03-23T23:11:00Z,66.74,51.9,19.299999999999997,2020,3,23,23,11,7.043893509997951
2020-03-24T01:41:00Z,66.38,52.1,19.099999999999998,2020,3,24,1,41,6.988323191491364
2020-03-24T04:11:00Z,65.66,51.8,18.7,2020,3,24,4,11,6.786104057318728
2020-03-24T06:41:00Z,64.94,51.8,18.3,2020,3,24,6,41,6.6274072199103555
2020-03-24T09:11:00Z,65.84,52.7,18.800000000000004,2020,3,24,9,11,6.944892433384449
2020-03-24T11:41:00Z,66.38,52.5,19.099999999999998,2020,3,24,11,41,7.041976344593024
2020-03-24T14:11:00Z,66.56,52.6,19.200000000000003,2020,3,24,14,11,7.097037345351328
2020-03-24T16:41:00Z,66.92,52.4,19.400000000000002,2020,3,24,16,41,7.153667987511128
2020-03-24T19:11:00Z,66.92,53.5,19.400000000000002,2020,3,24,19,11,7.3038404070962875
2020-03-24T21:41:00Z,66.74,53.5,19.299999999999997,2020,3,24,21,41,7.26104629643334
2020-03-25T00:11:00Z,66.74,53.8,19.299999999999997,2020,3,25,0,11,7.301762443889976
2020-03-25T02:41:00Z,66.56,53.6,19.200000000000003,2020,3,25,2,41,7.2319620097116175
2020-03-25T05:11:00Z,66.38,53.4,19.099999999999998,2020,3,25,5,11,7.162695939071763
2020-03-25T07:41:00Z,66.2,53.7,19.000000000000004,2020,3,25,7,41,7.16063345730571
2020-03-25T10:11:00Z,66.74,54.1,19.299999999999997,2020,3,25,10,11,7.342478591346611
2020-03-25T12:41:00Z,67.46,54.2,19.699999999999996,2020,3,25,12,41,7.5307973527578405
2020-03-25T15:11:00Z,68.54,54.5,20.300000000000004,2020,3,25,15,11,7.842826921446089
2020-03-25T17:41:00Z,70.52,55,21.4,2020,3,25,17,41,8.436909483172004
2020-03-25T20:11:00Z,72.14,52.3,22.3,2020,3,25,20,11,8.449790317112145
2020-03-25T22:41:00Z,71.96,52.9,22.199999999999996,2020,3,25,22,41,8.497772296131274
2020-03-26T01:11:00Z,71.78,53.3,22.1,2020,3,26,1,11,8.512945612479246
2020-03-26T03:41:00Z,71.24,53.5,21.799999999999997,2020,3,26,3,41,8.398552695023678
2020-03-26T06:11:00Z,70.34,53.3,21.300000000000004,2020,3,26,6,11,8.128970020951025
2020-03-26T08:41:00Z,69.26,52.9,20.700000000000003,2020,3,26,8,41,7.791989688583308
2020-03-26T11:11:00Z,68.72,51.9,20.4,2020,3,26,11,11,7.51234631904279
2020-03-26T13:41:00Z,68.54,51.4,20.300000000000004,2020,3,26,13,41,7.396721169950989
2020-03-26T16:11:00Z,68.9,51.4,20.500000000000004,2020,3,26,16,11,7.483443655695392
2020-03-26T18:41:00Z,70.7,52.4,21.500000000000004,2020,3,26,18,41,8.084672173042113
2020-03-26T21:11:00Z,71.6,52.1,21.999999999999996,2020,3,26,21,11,8.273545517347507
2020-03-26T23:41:00Z,70.7,52.2,21.500000000000004,2020,3,26,23,41,8.053814645664088
2020-03-27T02:11:00Z,69.44,52.2,20.8,2020,3,27,2,11,7.733701338155816
2020-03-27T04:41:00Z,68.54,51.9,20.300000000000004,2020,3,27,4,41,7.468673710514714
2020-03-27T07:11:00Z,68.18,52.1,20.100000000000005,2020,3,27,7,11,7.410434377704995
2020-03-27T09:41:00Z,68.18,52.6,20.100000000000005,2020,3,27,9,41,7.481551790158978
2020-03-27T12:11:00Z,68.9,53,20.500000000000004,2020,3,27,12,11,7.71639131812949
2020-03-27T14:41:00Z,70.52,54.8,21.4,2020,3,27,14,41,8.406229812324103
2020-03-27T17:11:00Z,72.86,55.4,22.7,2020,3,27,17,11,9.158280269551971
2020-03-27T19:41:00Z,74.84,54.1,23.800000000000004,2020,3,27,19,41,9.522090432378201
2020-03-27T22:11:00Z,75.2,53.6,24.000000000000004,2020,3,27,22,11,9.54170562176324
2020-03-28T00:41:00Z,75.38,53.8,24.099999999999998,2020,3,28,0,41,9.631717535723904
2020-03-28T03:11:00Z,74.66,53.8,23.7,2020,3,28,3,11,9.41567281158889
2020-03-28T05:41:00Z,73.94,53.7,23.3,2020,3,28,5,41,9.186719106114172
2020-03-28T08:11:00Z,73.04,53.7,22.800000000000004,2020,3,28,8,11,8.928193572934045
2020-03-28T10:41:00Z,73.22,53.9,22.900000000000002,2020,3,28,10,41,9.012832390287112
2020-03-28T13:11:00Z,74.66,54.9,23.7,2020,3,28,13,11,9.608186567959665
2020-03-28T15:41:00Z,76.46,55.7,24.7,2020,3,28,15,41,10.315689072723766
2020-03-28T18:11:00Z,78.8,55.3,26,2020,3,28,18,11,11.016214851349261
2020-03-28T20:41:00Z,75.38,52.6,24.099999999999998,2020,3,28,20,41,9.416883687343446
2020-03-28T23:11:00Z,74.84,52.8,23.800000000000004,2020,3,28,23,11,9.293278647496656
2020-03-29T01:41:00Z,75.56,53.1,24.200000000000003,2020,3,29,1,41,9.560361635747219
2020-03-29T04:11:00Z,75.56,53.2,24.200000000000003,2020,3,29,4,11,9.578366083272167
2020-03-29T06:41:00Z,75.38,53.3,24.099999999999998,2020,3,29,6,41,9.542203432232045
2020-03-29T09:11:00Z,75.02,53.4,23.9,2020,3,29,9,11,9.452361876353054
2020-03-29T11:41:00Z,75.56,53.6,24.200000000000003,2020,3,29,11,41,9.650383873371958
2020-03-29T14:11:00Z,76.64,54.3,24.8,2020,3,29,14,11,10.113229323687914
2020-03-29T16:41:00Z,77.72,54,25.400000000000002,2020,3,29,16,41,10.40222208148464
2020-03-29T19:11:00Z,78.62,53.6,25.900000000000002,2020,3,29,19,11,10.618118516176205
2020-03-29T21:41:00Z,73.4,50.1,23.000000000000004,2020,3,29,21,41,8.425419739938015
2020-03-30T00:11:00Z,72.86,49.8,22.7,2020,3,30,0,11,8.232533527503396
2020-03-30T02:41:00Z,72.68,49.8,22.600000000000005,2020,3,30,2,41,8.1855229422397109
2020-03-30T05:11:00Z,71.78,49.9,22.1,2020,3,30,5,11,7.969905929882068
2020-03-30T07:41:00Z,70.7,50.4,21.500000000000004,2020,3,30,7,41,7.776096899261879
2020-03-30T10:11:00Z,70.52,49.9,21.4,2020,3,30,10,11,7.654577876550601
2020-03-30T12:41:00Z,71.24,49.7,21.799999999999997,2020,3,30,12,41,7.80201998023695
2020-03-30T15:11:00Z,72.32,50.4,22.4,2020,3,30,15,11,8.189693807716962
2020-03-30T17:41:00Z,73.94,50.4,23.3,2020,3,30,17,41,8.62217212193956
2020-03-30T20:11:00Z,75.02,50.4,23.9,2020,3,30,20,11,8.921330310265803
2020-03-30T22:41:00Z,74.66,49.8,23.7,2020,3,30,22,41,8.715622788422428
2020-03-31T01:11:00Z,74.3,50.3,23.5,2020,3,31,1,11,8.703610153668167
2020-03-31T03:41:00Z,73.22,49.9,22.900000000000002,2020,3,31,3,41,8.343976554273226
2020-03-31T06:11:00Z,72.14,49.5,22.3,2020,3,31,6,11,7.997411485603272
2020-03-31T08:41:00Z,71.06,49.5,21.700000000000003,2020,3,31,8,41,7.725939600526886
2020-03-31T11:11:00Z,70.88,49,21.599999999999998,2020,3,31,11,11,7.6038873878473945
2020-03-31T13:41:00Z,70.34,48.1,21.300000000000004,2020,3,31,13,41,7.335899775004583
2020-03-31T16:11:00Z,70.16,48,21.2,2020,3,31,16,11,7.278387948666192
2020-03-31T18:41:00Z,70.16,47.6,21.2,2020,3,31,18,41,7.21773471576064
2020-03-31T21:11:00Z,69.26,48.2,20.700000000000003,2020,3,31,21,11,7.0996957086902714
2020-03-31T23:41:00Z,68.18,48.7,20.100000000000005,2020,3,31,23,41,6.926835973017912
2020-04-01T02:11:00Z,67.28,49.7,19.6,2020,4,1,2,11,6.865181206359722
2020-04-01T04:41:00Z,66.02,50,18.9,2020,4,1,4,41,6.6280693842775635
2020-04-01T07:11:00Z,64.4,50.1,18.000000000000004,2020,4,1,7,11,6.296839965473871
2020-04-01T09:41:00Z,63.68,50,17.6,2020,4,1,9,41,6.136505009020752
2020-04-01T12:11:00Z,64.94,49.9,18.3,2020,4,1,12,11,6.3843169936974276
2020-04-01T14:41:00Z,66.02,49.1,18.9,2020,4,1,14,41,6.508764135360567
2020-04-01T17:11:00Z,67.1,48.9,19.499999999999996,2020,4,1,17,11,6.715160782242848
2020-04-01T19:41:00Z,69.26,48.9,20.700000000000003,2020,4,1,19,41,7.202803322716894
2020-04-01T22:11:00Z,68,48.3,20,2020,4,1,22,11,6.829910248225572
2020-04-02T00:41:00Z,66.2,48.8,19.000000000000004,2020,4,2,0,41,6.507242322467758
2020-04-02T03:11:00Z,64.22,48.7,17.9,2020,4,2,3,11,6.084620478214734
2020-04-02T05:41:00Z,62.42,48.4,16.900000000000002,2020,4,2,5,41,5.696830302960776
2020-04-02T08:11:00Z,60.98,48.5,16.099999999999998,2020,4,2,8,11,5.440612708637481
2020-04-02T10:41:00Z,61.34,48.9,16.300000000000004,2020,4,2,10,41,5.551979465954138
2020-04-02T13:11:00Z,62.78,48.7,17.1,2020,4,2,13,11,5.8011840914590875
2020-04-02T15:41:00Z,64.4,48.9,18.000000000000004,2020,4,2,15,41,6.146017451330786
2020-04-02T18:11:00Z,67.1,49.5,19.499999999999996,2020,4,2,18,11,6.797555393067915
2020-04-02T20:41:00Z,69.44,48.6,20.8,2020,4,2,20,41,7.200342625179553
2020-04-02T23:11:00Z,68.9,48,20.500000000000004,2020,4,2,23,11,6.988429873022934
2020-04-03T01:41:00Z,67.1,48.2,19.499999999999996,2020,4,3,1,41,6.619033736280274
2020-04-03T04:11:00Z,65.12,48.2,18.400000000000002,2020,4,3,4,11,6.203448641927296
2020-04-03T06:41:00Z,63.14,48,17.3,2020,4,3,6,41,5.786559832299662
2020-04-03T09:11:00Z,61.88,47.9,16.6,2020,4,3,9,11,5.53743057904001
2020-04-03T11:41:00Z,63.14,48.2,17.3,2020,4,3,11,41,5.810670498267576
2020-04-03T14:11:00Z,65.12,48.2,18.400000000000002,2020,4,3,14,11,6.203448641927296
2020-04-03T16:41:00Z,67.1,48.7,19.499999999999996,2020,4,3,16,41,6.687695911967828
2020-04-03T19:11:00Z,70.88,48.8,21.599999999999998,2020,4,3,19,11,7.572851112794956
2020-04-03T21:41:00Z,71.78,47.7,22.1,2020,4,3,21,41,7.618527311730956
2020-04-04T00:11:00Z,70.7,47.4,21.500000000000004,2020,4,4,0,11,7.31323398859153
2020-04-04T02:41:00Z,69.26,47.3,20.700000000000003,2020,4,4,2,41,6.967128776370329
2020-04-04T05:11:00Z,67.82,47.2,19.9,2020,4,4,5,11,6.635441060983547
2020-04-04T07:41:00Z,66.74,47.1,19.299999999999997,2020,4,4,7,41,6.3924351506917825
2020-04-04T10:11:00Z,66.2,46.6,19.000000000000004,2020,4,4,10,11,6.213883037438474
2020-04-04T12:41:00Z,66.92,47.2,19.400000000000002,2020,4,4,12,41,6.443762004017658
2020-04-04T15:11:00Z,68.54,48.2,20.300000000000004,2020,4,4,15,11,6.936224910343147
2020-04-04T17:41:00Z,71.42,48.9,21.900000000000002,2020,4,4,17,41,7.720797055688103
2020-04-04T20:11:00Z,73.94,47.8,23.3,2020,4,4,20,11,8.17737752834744
2020-04-04T22:41:00Z,73.76,47.2,23.200000000000003,2020,4,4,22,41,8.028836752626221
2020-04-05T01:11:00Z,72.86,47.3,22.7,2020,4,5,1,11,7.819253731945997
2020-04-05T03:41:00Z,71.42,47.1,21.900000000000002,2020,4,5,3,41,7.436595937073817
2020-04-05T06:11:00Z,69.8,47.2,21,2020,4,5,6,11,7.074591458131506
2020-04-05T08:41:00Z,68.72,47.2,20.4,2020,4,5,8,41,6.832037500169936
2020-04-05T11:11:00Z,68.9,46.6,20.500000000000004,2020,4,5,11,11,6.784600668393098
2020-04-05T13:41:00Z,69.44,46.6,20.8,2020,4,5,13,41,6.904032229081628
2020-04-05T16:11:00Z,70.34,47.3,21.300000000000004,2020,4,5,16,11,7.213888967935898
2020-04-05T18:41:00Z,73.04,48.3,22.800000000000004,2020,4,5,18,41,8.030386398002127
2020-04-05T21:11:00Z,74.48,47.7,23.600000000000005,2020,4,5,21,11,8.300793288364373
2020-04-05T23:41:00Z,74.3,47.6,23.5,2020,4,5,23,41,8.236418356155164
2020-04-06T02:11:00Z,73.22,47.6,22.900000000000002,2020,4,6,2,11,7.959384448565242
2020-04-06T04:41:00Z,72.14,47.4,22.3,2020,4,6,4,41,7.6581273619716175
2020-04-06T07:11:00Z,70.88,47.7,21.599999999999998,2020,4,6,7,11,7.402151600006546
2020-04-06T09:41:00Z,70.34,48.4,21.300000000000004,2020,4,6,9,41,7.381653827655339
2020-04-06T12:11:00Z,71.6,49.1,21.999999999999996,2020,4,6,12,11,7.797141744755521
2020-04-06T14:41:00Z,73.22,49.4,22.900000000000002,2020,4,6,14,41,8.260369574771492
2020-04-06T17:11:00Z,74.48,48.6,23.600000000000005,2020,4,6,17,11,8.457412029654268
2020-04-06T19:41:00Z,75.02,48.8,23.9,2020,4,6,19,41,8.638113475019267
2020-04-06T22:11:00Z,74.48,48.9,23.600000000000005,2020,4,6,22,11,8.5096182767509
2020-04-07T00:41:00Z,73.58,49.8,23.1,2020,4,7,0,41,8.42291714392061
2020-04-07T03:11:00Z,72.32,49.7,22.4,2020,4,7,3,11,8.07594806038756
2020-04-07T05:41:00Z,70.88,49.5,21.599999999999998,2020,4,7,5,41,7.68147807547849
2020-04-07T08:11:00Z,69.8,49.5,21,2020,4,7,8,11,7.419327906303169
2020-04-07T10:41:00Z,69.98,48.6,21.1,2020,4,7,10,41,7.326792929728416
2020-04-07T13:11:00Z,70.7,49.4,21.500000000000004,2020,4,7,13,11,7.621809262371762
2020-04-07T15:41:00Z,72.5,51.1,22.5,2020,4,7,15,41,8.351201755825457
2020-04-07T18:11:00Z,73.94,51.3,23.3,2020,4,7,18,11,8.776139481259907
2020-04-07T20:41:00Z,74.48,51,23.600000000000005,2020,4,7,20,41,8.875062006427317
2020-04-07T23:11:00Z,74.84,51,23.800000000000004,2020,4,7,23,11,8.97646232996836
2020-04-08T01:41:00Z,74.48,51.3,23.600000000000005,2020,4,8,1,41,8.927268253523948
2020-04-08T04:11:00Z,73.58,51.4,23.1,2020,4,8,4,11,8.693532955773483
2020-04-08T06:41:00Z,72.5,51.5,22.5,2020,4,8,6,41,8.416573198141116
2020-04-08T09:11:00Z,71.96,51.7,22.199999999999996,2020,4,8,9,11,8.305006194895782
2020-04-08T11:41:00Z,72.5,51.7,22.5,2020,4,8,11,41,8.449258919298943
2020-04-08T14:11:00Z,73.94,52.5,23.3,2020,4,8,14,11,8.981429293687041
2020-04-08T16:41:00Z,75.74,53.2,24.299999999999997,2020,4,8,16,41,9.632696348827087
2020-04-08T19:11:00Z,78.08,53,25.6,2020,4,8,19,11,10.324618247679235
2020-04-08T21:41:00Z,77.18,50.9,25.100000000000005,2020,4,8,21,41,9.641340778423059
2020-04-09T00:11:00Z,81.14,40.1,27.3,2020,4,9,0,11,8.586208530377613
2020-04-09T02:41:00Z,77.9,45.7,25.500000000000004,2020,4,9,2,41,8.852835265282128
2020-04-09T05:11:00Z,78.8,54.3,26,2020,4,9,5,11,10.817006626189238
2020-04-09T07:41:00Z,78.26,47,25.700000000000003,2020,4,9,7,41,9.207168097917064
2020-04-09T10:11:00Z,76.64,46.5,24.8,2020,4,9,10,11,8.660500249566997
2020-04-09T12:41:00Z,75.74,49.4,24.299999999999997,2020,4,9,12,41,8.944646609625151
2020-04-09T15:11:00Z,76.64,50.9,24.8,2020,4,9,15,11,9.47998844522495
2020-04-09T17:41:00Z,78.26,51.1,25.700000000000003,2020,4,9,17,41,10.010346591565147
2020-04-09T20:11:00Z,77.72,44.9,25.400000000000002,2020,4,9,20,11,8.649255027012229
2020-04-09T22:41:00Z,76.64,42.5,24.8,2020,4,9,22,41,7.91551098078704
2020-04-10T01:11:00Z,75.38,43.7,24.099999999999998,2020,4,10,1,11,7.823532645188376
2020-04-10T03:41:00Z,74.48,43.7,23.600000000000005,2020,4,10,3,41,7.604709993742625
2020-04-10T06:11:00Z,75.2,43.5,24.000000000000004,2020,4,10,6,11,7.743734972886212
2020-04-10T08:41:00Z,72.32,41.3,22.4,2020,4,10,8,41,6.710999092434732
2020-04-10T11:11:00Z,70.34,43.5,21.300000000000004,2020,4,10,11,11,6.634337634359655
2020-04-10T13:41:00Z,70.52,43,21.4,2020,4,10,13,41,6.596129232298113
2020-04-10T16:11:00Z,71.06,42.8,21.700000000000003,2020,4,10,16,11,6.680206361667691
2020-04-10T18:41:00Z,73.22,41.9,22.900000000000002,2020,4,10,18,41,7.006264882245454
2020-04-10T21:11:00Z,74.66,40.7,23.7,2020,4,10,21,11,7.123008985718734
2020-04-10T23:41:00Z,74.12,40.4,23.400000000000002,2020,4,10,23,41,6.950901297635084
2020-04-11T02:11:00Z,73.76,38.9,23.200000000000003,2020,4,11,2,11,6.616986221973729
2020-04-11T04:41:00Z,69.8,40.3,21,2020,4,11,4,41,6.040382113616518
2020-04-11T07:11:00Z,67.82,41.5,19.9,2020,4,11,7,11,5.834127204042736
2020-04-11T09:41:00Z,66.2,40.9,19.000000000000004,2020,4,11,9,41,5.45381579895351
2020-04-11T12:11:00Z,66.02,41.5,18.9,2020,4,11,12,11,5.5012975889503775
2020-04-11T14:41:00Z,67.1,42.2,19.499999999999996,2020,4,11,14,41,5.795087628029618
2020-04-11T17:11:00Z,69.26,42.7,20.700000000000003,2020,4,11,17,11,6.289564455623955
2020-04-11T19:41:00Z,72.86,42.3,22.7,2020,4,11,19,41,6.992694140831199
2020-04-11T22:11:00Z,72.86,40.6,22.7,2020,4,11,22,11,6.711663879852168
2020-04-12T00:41:00Z,74.12,38.1,23.400000000000002,2020,4,12,0,41,6.555181669304374
2020-04-12T03:11:00Z,71.6,38.4,21.999999999999996,2020,4,12,3,11,6.097968289177433
2020-04-12T05:41:00Z,69.44,39,20.8,2020,4,12,5,41,5.778052723909516
2020-04-12T08:11:00Z,67.46,39.3,19.699999999999996,2020,4,12,8,11,5.460522803752455
2020-04-12T10:41:00Z,66.38,39.7,19.099999999999998,2020,4,12,10,41,5.325075445339869
2020-04-12T13:11:00Z,66.02,40.8,18.9,2020,4,12,13,11,5.408504617570492
2020-04-12T15:41:00Z,66.02,41.8,18.9,2020,4,12,15,41,5.5410660052560425
2020-04-12T18:11:00Z,66.38,43.4,19.099999999999998,2020,4,12,18,11,5.821367111530234
2020-04-12T20:41:00Z,66.38,43.8,19.099999999999998,2020,4,12,20,41,5.875020264631895
2020-04-12T23:11:00Z,66.74,45.1,19.299999999999997,2020,4,12,23,11,6.120994167647544
2020-04-13T01:41:00Z,67.1,45.4,19.499999999999996,2020,4,13,1,41,6.234525552429965
2020-04-13T04:11:00Z,67.82,46.5,19.9,2020,4,13,4,11,6.537034096096079
2020-04-13T06:41:00Z,68.36,46.9,20.2,2020,4,13,6,41,6.709881834451356
2020-04-13T09:11:00Z,68.72,48.3,20.4,2020,4,13,9,11,6.991258713097624
2020-04-13T11:41:00Z,70.52,48.9,21.4,2020,4,13,11,41,7.5011795223111095
2020-04-13T14:11:00Z,72.68,49,22.600000000000005,2020,4,13,14,11,8.054028597786063
2020-04-13T16:41:00Z,75.56,48.5,24.200000000000003,2020,4,13,16,41,8.732157049599623
2020-04-13T19:11:00Z,81.14,44.7,27.3,2020,4,13,19,11,9.571160132366067
2020-04-13T21:41:00Z,79.16,45.9,26.2,2020,4,13,21,41,9.246201360615338
2020-04-14T00:11:00Z,78.8,43.2,26,2020,4,14,0,11,8.605795326912988
2020-04-14T02:41:00Z,78.98,46.2,26.100000000000005,2020,4,14,2,41,9.25490294258375
2020-04-14T05:11:00Z,74.3,46.3,23.5,2020,4,14,5,11,8.011474157352607
2020-04-14T07:41:00Z,71.78,46.6,22.1,2020,4,14,7,41,7.4428380026553995
2020-04-18T12:56:00Z,70.7,44.4,21.500000000000004,2020,4,18,12,56,6.85037107792118
2020-04-18T15:26:00Z,71.06,44,21.700000000000003,2020,4,18,15,26,6.86750186713501
2020-04-18T17:56:00Z,72.32,42.4,22.4,2020,4,18,17,56,6.88974240966665
2020-04-18T20:26:00Z,75.92,41.4,24.400000000000002,2020,4,18,20,26,7.5386073072225654
2020-04-18T22:56:00Z,75.02,42.2,23.9,2020,4,18,22,56,7.4698440296273185
2020-04-19T01:26:00Z,73.4,42.4,23.000000000000004,2020,4,19,1,26,7.1304949495683
2020-04-19T03:56:00Z,71.42,42.3,21.900000000000002,2020,4,19,3,56,6.678726287435722
2020-04-19T06:26:00Z,69.26,42.4,20.700000000000003,2020,4,19,6,26,6.245375478183973
2020-04-19T08:56:00Z,67.46,42.6,19.699999999999996,2020,4,19,8,56,5.919039985746936
2020-04-19T11:26:00Z,66.74,42.1,19.299999999999997,2020,4,19,11,26,5.71383269308119
2020-04-19T13:56:00Z,66.56,42,19.200000000000003,2020,4,19,13,56,5.666835903132237
2020-04-19T16:26:00Z,67.46,42,19.699999999999996,2020,4,19,16,26,5.835673225384304
2020-04-19T18:56:00Z,69.8,41.5,21,2020,4,19,18,56,6.220244608314778
2020-04-19T21:26:00Z,69.8,42.2,21,2020,4,19,21,26,6.325164396888763
2020-04-19T23:56:00Z,69.62,43.4,20.900000000000002,2020,4,19,23,56,6.467386940479793
2020-04-20T02:26:00Z,69.26,43.4,20.700000000000003,2020,4,20,2,26,6.392672069650577
2020-04-20T04:56:00Z,68.54,43.7,20.300000000000004,2020,4,20,4,56,6.288652045269615
2020-04-20T07:26:00Z,68,43.9,20,2020,4,20,7,26,6.207723807393428
2020-04-20T09:56:00Z,67.64,44.7,19.8,2020,4,20,9,56,6.247312887077835
2020-04-20T12:26:00Z,67.82,44.3,19.9,2020,4,20,12,26,6.227755063592609
2020-04-20T14:56:00Z,68.9,45.4,20.500000000000004,2020,4,20,14,56,6.609889921567525
2020-04-20T17:26:00Z,70.7,46.7,21.500000000000004,2020,4,20,17,26,7.205232642768449
2020-04-20T19:56:00Z,75.02,45.7,23.9,2020,4,20,19,56,8.089380856729111
2020-04-20T22:26:00Z,74.3,46.1,23.5,2020,4,20,22,26,7.976867357536831
2020-04-21T00:56:00Z,73.4,46.2,23.000000000000004,2020,4,21,0,56,7.76954874221829
2020-04-21T03:26:00Z,71.96,46,22.199999999999996,2020,4,21,3,26,7.389367214027193
2020-04-21T05:56:00Z,70.16,45.9,21.2,2020,4,21,5,56,6.959958475912044
2020-04-21T08:26:00Z,68.72,46.1,20.4,2020,4,21,8,26,6.672816287242245
2020-04-21T10:56:00Z,68.36,45.7,20.2,2020,4,21,10,56,6.538200422908893
2020-04-21T13:26:00Z,69.98,46.3,21.1,2020,4,21,13,26,6.980051700543739
2020-04-21T15:56:00Z,71.78,45.9,22.1,2020,4,21,15,56,7.331035715061863
2020-04-21T18:26:00Z,74.48,44.4,23.600000000000005,2020,4,21,18,26,7.72652457030143
2020-04-21T20:56:00Z,75.56,41,24.200000000000003,2020,4,21,20,56,7.381823485228549
2020-04-21T23:26:00Z,73.04,43.7,22.800000000000004,2020,4,21,23,26,7.265587693430497
2020-04-22T01:56:00Z,72.14,43.8,22.3,2020,4,22,1,56,7.076497435745924
2020-04-22T04:26:00Z,70.7,43.9,21.500000000000004,2020,4,22,4,26,6.773227259476121
2020-04-22T06:56:00Z,68.9,44.1,20.500000000000004,2020,4,22,6,56,6.420619945839822
2020-04-22T09:26:00Z,68,43.9,20,2020,4,22,9,26,6.207723807393428
2020-04-22T11:56:00Z,69.44,44.6,20.8,2020,4,22,11,56,6.607721832983704
2020-04-22T14:26:00Z,71.24,43.7,21.799999999999997,2020,4,22,14,26,6.860126220047379
2020-04-22T16:56:00Z,73.22,43.4,22.900000000000002,2020,4,22,16,56,7.25708582075066
2020-04-22T19:26:00Z,75.74,42.3,24.299999999999997,2020,4,22,19,26,7.659079991642589
2020-04-22T21:56:00Z,74.48,42.4,23.600000000000005,2020,4,22,21,56,7.378482922990553
2020-04-23T00:26:00Z,73.58,42.8,23.1,2020,4,23,0,26,7.238972967064301
2020-04-23T02:56:00Z,72.68,42.9,22.600000000000005,2020,4,23,2,56,7.051384221326982
2020-04-23T05:26:00Z,71.6,43.1,21.999999999999996,2020,4,23,5,26,6.844334199571548
2020-04-23T07:56:00Z,70.7,43.4,21.500000000000004,2020,4,23,7,56,6.696083441031064
2020-04-23T10:26:00Z,69.98,44.4,21.1,2020,4,23,10,26,6.693613293825961
