datetime,tempF,humidity,tempC,year,month,day,hour,minute,moisturecontent
2020-01-27T09:13:00Z,73.22,33.3,22.900000000000002,2020,1,27,9,13,5.5682248348156
2020-01-27T14:13:00Z,75.2,33.5,24.000000000000004,2020,1,27,14,13,5.963566013602025
2020-01-27T19:13:00Z,75.56,30.8,24.200000000000003,2020,1,27,19,13,5.545369837683887
2020-01-28T00:13:00Z,73.22,27.8,22.900000000000002,2020,1,28,0,13,4.648548060296507
2020-01-28T05:13:00Z,72.32,26.7,22.4,2020,1,28,5,13,4.338587790992915
2020-01-28T10:13:00Z,73.58,27.9,23.1,2020,1,28,10,13,4.718863219184439
2020-01-28T15:13:00Z,78.26,21.8,25.700000000000003,2020,1,28,15,13,4.270558819884935
2020-01-28T20:13:00Z,76.46,22.5,24.7,2020,1,28,20,13,4.1670198229135496
2020-01-29T01:13:00Z,76.28,21.7,24.6,2020,1,29,1,13,3.9962616641626783
2020-01-29T06:13:00Z,75.2,22.2,24.000000000000004,2020,1,29,6,13,3.9519750896108943
2020-01-29T11:13:00Z,75.2,25,24.000000000000004,2020,1,29,11,13,4.450422398210466
2020-01-29T16:13:00Z,76.82,24.8,24.9,2020,1,29,16,13,4.645011547403759
2020-01-29T21:13:00Z,74.84,26.7,23.800000000000004,2020,1,29,21,13,4.699442043336376
2020-01-30T02:13:00Z,73.58,27.7,23.1,2020,1,30,2,13,4.6850362427028305
2020-01-30T07:13:00Z,71.24,29.6,21.799999999999997,2020,1,30,7,13,4.646675883601885
2020-01-30T12:13:00Z,73.76,28,23.200000000000003,2020,1,30,12,13,4.762869260032503
2020-01-30T17:13:00Z,77.36,25.8,25.2,2020,1,30,17,13,4.914493940337225
2020-01-30T22:13:00Z,73.58,26.5,23.1,2020,1,30,22,13,4.482074383813177
2020-01-31T03:13:00Z,70.52,27.2,21.4,2020,1,31,3,13,4.172435235314155
2020-01-31T08:13:00Z,69.98,26.6,21.1,2020,1,31,8,13,4.010137694048887
2020-01-31T13:13:00Z,71.6,28.1,21.999999999999996,2020,1,31,13,13,4.462315336611613
2020-01-31T18:13:00Z,68.9,32.7,20.500000000000004,2020,1,31,18,13,4.760867850996874
2020-01-31T23:13:00Z,69.98,31.9,21.1,2020,1,31,23,13,4.809150091735319
2020-02-01T04:13:00Z,70.88,29,21.599999999999998,2020,2,1,4,13,4.50025988260356
2020-02-01T09:13:00Z,69.8,28.4,21,2020,2,1,9,13,4.256745707858788
2020-02-01T14:13:00Z,69.26,35.2,20.700000000000003,2020,2,1,14,13,5.184840019624431
2020-02-01T19:13:00Z,69.08,36.3,20.6,2020,2,1,19,13,5.315855288860919
2020-02-02T00:13:00Z,66.2,34.3,19.000000000000004,2020,2,2,0,13,4.573737943865658
2020-02-02T05:13:00Z,63.5,30,17.5,2020,2,2,5,13,3.660022613782578
2020-02-02T10:13:00Z,62.78,35.9,17.1,2020,2,2,10,13,4.276437554073536
2020-02-02T15:13:00Z,64.94,33.1,18.3,2020,2,2,15,13,4.234887625077853
2020-02-02T20:13:00Z,69.98,31.8,21.1,2020,2,2,20,13,4.794074386118594
2020-02-03T01:13:00Z,72.14,29.9,22.3,2020,2,3,1,13,4.8307596650411675
2020-02-03T06:13:00Z,72.68,29.4,22.600000000000005,2020,2,3,6,13,4.832417158671638
2020-02-03T11:13:00Z,72.68,32.8,22.600000000000005,2020,2,3,11,13,5.391268122599651
2020-02-03T16:13:00Z,78.62,26.3,25.900000000000002,2020,2,3,16,13,5.210009645064071
2020-02-03T21:13:00Z,77.54,27.5,25.300000000000004,2020,2,3,21,13,5.2678010101166794
2020-02-04T02:13:00Z,77.18,31,25.100000000000005,2020,2,4,2,13,5.871936426937424
2020-02-04T07:13:00Z,76.82,32.2,24.9,2020,2,4,7,13,6.03102305751617
